,Status,County,List Price,Subdivision/Neighborhood,Style,Beds,Bathrooms Full,Bathrooms Half,Levels/Stories,Fireplaces Total,Basement YN,Lot Size SqFt,Year Built,Close Date,Close Price,Concessions Amt 
4106,Closed,Anne Arundel County,"$875,000 ",JANETA,Colonial,8,6,1.0,4.0,2.0,Yes,8142.0,2005,3/18/2021,"$865,000 ","$15,500 "
4107,Closed,Montgomery County,"$825,000 ",HUNTING HILL WOODS,Colonial,4,2,1.0,3.0,1.0,Yes,13160.0,1985,4/14/2021,"$867,000 ",
4108,Closed,Montgomery County,"$749,900 ",PT BETHESDA OUT RES 1,Split Level,4,3,,4.0,,Yes,9138.0,1957,5/28/2021,"$868,000 ",
4109,Closed,Montgomery County,"$814,000 ",FALLSBERRY,Colonial,3,3,1.0,3.0,2.0,Yes,5055.0,1986,1/25/2021,"$868,000 ",
4110,Closed,Montgomery County,"$749,000 ",SENECA HIGHLANDS,Colonial,4,3,1.0,3.0,2.0,Yes,46375.0,1978,4/28/2021,"$868,835 ",
4111,Closed,Montgomery County,"$885,000 ",BRADMOOR,Colonial,3,2,1.0,3.0,2.0,Yes,5996.0,1941,2/11/2021,"$870,000 ",
4112,Closed,Montgomery County,"$829,999 ",PARKWOOD,Craftsman,4,2,0.0,2.0,1.0,No,7000.0,1950,4/30/2021,"$870,000 ",
4113,Closed,Montgomery County,"$789,000 ",ROCKSHIRE,Colonial,5,2,1.0,3.0,1.0,Yes,11725.0,1970,5/28/2021,"$870,000 ",
4114,Closed,Montgomery County,"$820,000 ",STONEBRIDGE,Colonial,4,3,1.0,3.0,1.0,Yes,9572.0,1984,4/29/2021,"$870,000 ",
4115,Closed,,"$869,900 ",KING FARM BAILEYS COMMON,"Traditional, Transitional",5,4,1.0,3.0,2.0,Yes,3429.0,2003,2/25/2021,"$870,000 ",
4116,Closed,,"$859,000 ",HALLMAN GROVE,Colonial,5,4,1.0,3.0,1.0,Yes,7412.0,2014,1/29/2021,"$870,000 ",
4117,Closed,Montgomery County,"$849,900 ",PIEDMONT CROSSING,Colonial,4,4,1.0,3.0,1.0,Yes,7607.0,2014,4/29/2021,"$870,000 ",
4118,Closed,Montgomery County,"$894,500 ",WASHINGTONIAN WOODS,Colonial,5,5,1.0,3.0,1.0,Yes,8060.0,1989,2/5/2021,"$870,000 ",
4119,Closed,Howard County,"$859,900 ",WOODFORDS GRANT,Transitional,5,5,,2.5,1.0,Yes,50094.0,2000,1/25/2021,"$870,000 ",
4120,Closed,Montgomery County,"$845,000 ",CARROLL KNOLLS,Cape Cod,5,4,,3.0,0.0,Yes,7316.0,1949,5/14/2021,"$872,000 ",
4121,Closed,Montgomery County,"$849,900 ",ROCK CREEK FOREST,Ranch/Rambler,4,3,,2.0,2.0,Yes,7420.0,1951,6/4/2021,"$875,000 ",
4122,Closed,Montgomery County,"$850,000 ",POTOMAC COMMONS,Split Level,3,2,1.0,3.0,,Yes,10800.0,1972,4/16/2021,"$875,000 ",
4123,Closed,Montgomery County,"$864,900 ",OLD FARM,Split Level,4,2,1.0,3.0,1.0,Yes,10057.0,1961,1/15/2021,"$875,000 ","$1,000 "
4124,Closed,Montgomery County,"$799,000 ",HIGHLANDS OF DARNESTOWN,Colonial,4,3,2.0,3.0,,Yes,67454.0,1980,5/28/2021,"$875,000 ",
4125,Closed,Montgomery County,"$850,000 ",POTOMAC CROSSING,Colonial,5,2,1.0,2.0,1.0,Yes,13051.0,1986,6/21/2021,"$875,000 ",
4126,Closed,Montgomery County,"$795,000 ",DUFIEF,Colonial,4,3,1.0,3.0,1.0,Yes,15613.0,1984,3/23/2021,"$875,000 ",
4127,Closed,Montgomery County,"$750,000 ",QUINCE ORCHARD MANOR,Colonial,5,4,1.0,3.0,2.0,Yes,31464.0,1992,4/12/2021,"$875,000 ",
4128,Closed,Montgomery County,"$950,000 ",POTOMAC COMMONS,Colonial,4,3,1.0,3.0,1.0,Yes,11086.0,1972,3/23/2021,"$875,000 ",
4129,Closed,Montgomery County,"$769,000 ",WILLOW RIDGE,Colonial,4,2,2.0,3.0,1.0,Yes,11094.0,1986,5/5/2021,"$875,000 ",
4130,Closed,Howard County,"$750,000 ",VILLAGE OF RIVER HILL,Colonial,5,3,1.0,3.0,1.0,Yes,10380.0,2001,6/1/2021,"$875,000 ",
4131,Closed,Montgomery County,"$824,900 ",DUFIEF MILL,Colonial,4,3,1.0,3.0,1.0,Yes,9925.0,1991,3/2/2021,"$875,000 ",
4132,Closed,Howard County,"$825,000 ",CENTENNIAL,Colonial,4,2,2.0,3.0,1.0,Yes,18584.0,1988,6/3/2021,"$875,000 ",
4133,Closed,Howard County,"$875,000 ",MAPLE LAWN,Colonial,5,4,1.0,3.0,1.0,Yes,4998.0,2013,2/26/2021,"$875,000 ",
4134,Closed,Allegany County,"$950,000 ",ASHTON OAKS,Colonial,4,4,0.0,3.0,1.0,Yes,218236.0,1988,5/27/2021,"$875,000 ",
4135,Closed,Howard County,"$875,000 ",NONE AVAILABLE,Colonial,5,3,2.0,2.0,,Yes,314068.0,1979,6/1/2021,"$875,000 ",
4136,Closed,Howard County,"$850,000 ",CLARKS GLEN,Colonial,4,3,1.0,3.0,1.0,Yes,11327.0,1998,5/5/2021,"$875,000 ","$10,000 "
4137,Closed,Howard County,"$875,000 ",CLARKS GLEN,Colonial,4,3,1.0,3.0,1.0,Yes,11269.0,1997,3/12/2021,"$875,000 ",
4138,Closed,Howard County,"$875,000 ",CLARKS GLEN,Colonial,4,2,1.0,3.0,1.0,Yes,12622.0,1998,4/30/2021,"$875,000 ",
4139,Closed,Carroll County,"$825,000 ",ESTATES AT LIBERTY RESERVOIR,Colonial,5,3,2.0,2.0,1.0,Yes,131159.0,2016,5/27/2021,"$875,000 ",
4140,Closed,Howard County,"$750,000 ",DUNLOGGIN,Ranch/Rambler,4,3,2.0,2.0,2.0,Yes,27355.0,1962,6/1/2021,"$875,000 ",
4141,Closed,Carroll County,"$875,000 ",SHERLOCK HOLMES ESTATES,Colonial,6,4,1.0,3.0,1.0,Yes,305791.0,2004,4/2/2021,"$875,000 ",
4142,Closed,Howard County,"$900,000 ",VILLAGE OF RIVER HILL,Colonial,5,3,1.0,3.0,0.0,Yes,17114.0,1995,4/16/2021,"$875,000 ",
4143,Closed,Montgomery County,"$830,000 ",FLINT LEDGE ESTATES,Colonial,4,3,1.0,3.0,1.0,Yes,7596.0,1984,6/24/2021,"$878,000 ",
4144,Closed,Montgomery County,"$829,000 ",WILDWOOD MANOR,Split Foyer,3,2,1.0,2.0,1.0,Yes,9126.0,1959,6/14/2021,"$880,000 ",
4145,Closed,Montgomery County,"$880,000 ",BELLS MILL ESTATES,Split Foyer,4,3,,2.0,1.0,Yes,12157.0,1969,4/8/2021,"$880,000 ",
4146,Closed,Montgomery County,"$825,000 ",BELLS MILL VILLAGE,Split Foyer,4,3,0.0,2.0,1.0,Yes,16287.0,1968,2/11/2021,"$880,000 ",
4147,Closed,Montgomery County,"$799,000 ",PARKVIEW,Split Level,4,3,,4.0,1.0,Yes,8223.0,1955,1/13/2021,"$880,000 ",
4148,Closed,Montgomery County,"$750,000 ",ORCHARD HILLS,Colonial,4,3,1.0,3.0,1.0,Yes,22741.0,1986,6/16/2021,"$880,000 ",
4149,Closed,Montgomery County,"$874,900 ",LAKE NORMANDY ESTATES,Colonial,5,4,1.0,3.0,2.0,Yes,9000.0,1967,4/21/2021,"$880,000 ",
4150,Closed,Montgomery County,"$890,000 ",HORIZON HILL,Colonial,5,3,1.0,3.0,1.0,Yes,10604.0,1974,3/1/2021,"$880,000 ",
4151,Closed,Montgomery County,"$829,000 ",OLD FARM,Colonial,4,2,1.0,3.0,1.0,Yes,10155.0,1966,3/30/2021,"$880,000 ",
4152,Closed,Howard County,"$874,900 ",CLARKSVILLE,Colonial,5,4,,3.0,1.0,Yes,46609.0,1998,6/4/2021,"$880,000 ",
4153,Closed,Montgomery County,"$870,000 ",QUINCE ORCHARD KNOLLS,Colonial,4,3,1.0,3.0,1.0,Yes,10862.0,1991,6/2/2021,"$880,000 ",
4154,Closed,Anne Arundel County,"$849,900 ",NONE AVAILABLE,Colonial,4,3,2.0,2.5,2.0,Yes,27693.0,1993,5/28/2021,"$880,000 ",
4155,Closed,Howard County,"$881,000 ",HIGHLAND,Contemporary,5,2,1.0,3.0,1.0,Yes,63162.0,1996,5/17/2021,"$881,000 ",
4156,Closed,Carroll County,"$899,900 ",AVONSHIRE WOODS,Colonial,5,4,1.0,2.0,1.0,Yes,105415.0,2004,5/21/2021,"$882,000 ",
4157,Closed,Montgomery County,"$839,500 ",BEVERLY FARMS,Contemporary,5,3,,2.0,1.0,Yes,10062.0,1966,5/31/2021,"$883,500 ",
4158,Closed,Montgomery County,"$865,000 ",OLD FARM,Split Level,4,2,1.0,4.0,2.0,Yes,13826.0,1961,4/29/2021,"$883,750 ",
4159,Closed,Montgomery County,"$824,900 ",HORIZON HILL,Colonial,4,2,1.0,3.0,1.0,Yes,23431.0,1977,4/16/2021,"$884,100 ",
4160,Closed,Howard County,"$869,000 ",VILLAGE OF RIVER HILL,Colonial,5,3,1.0,3.0,1.0,Yes,14089.0,1999,5/17/2021,"$884,500 ",$500 
4161,Closed,Montgomery County,"$884,900 ",ROCK CREEK FOREST,Colonial,3,2,,3.0,2.0,Yes,6600.0,1948,6/18/2021,"$884,900 ",
4162,Closed,Montgomery County,"$850,000 ",CHEVY CHASE VIEW,Cape Cod,4,2,,3.0,1.0,Yes,6600.0,1953,1/29/2021,"$885,000 ",
4163,Closed,Montgomery County,"$885,000 ",WYNGATE,Cape Cod,4,2,,3.0,1.0,Yes,6900.0,1950,5/17/2021,"$885,000 ",
4164,Closed,Montgomery County,"$845,000 ",FOX HILLS,Colonial,4,2,1.0,3.0,1.0,Yes,11224.0,1967,3/31/2021,"$885,000 ",
4165,Closed,Montgomery County,"$890,000 ",HIGHLAND STONE,Colonial,4,2,1.0,3.0,1.0,Yes,10843.0,1967,3/23/2021,"$885,000 ",
4166,Closed,Montgomery County,"$875,000 ",ROCK CREEK FOREST,Split Level,5,2,1.0,2.0,1.0,Yes,7066.0,1951,4/9/2021,"$885,000 ",
4167,Closed,Montgomery County,"$845,000 ",ORCHARD RIDGE,Colonial,5,3,1.0,3.0,1.0,Yes,8849.0,1986,1/22/2021,"$885,000 ",
4168,Closed,Howard County,"$860,000 ",RIVER HILL,Colonial,4,3,1.0,3.0,1.0,Yes,12053.0,1999,5/20/2021,"$885,000 ",
4169,Closed,Montgomery County,"$799,900 ",REGENT PARK,Ranch/Rambler,4,3,,2.0,1.0,Yes,9473.0,1963,4/16/2021,"$889,000 ",
4170,Closed,Howard County,"$899,000 ",MOUNT AIRY,Colonial,4,2,1.0,3.0,1.0,Yes,436036.0,1990,1/29/2021,"$889,000 ",
4171,Closed,Montgomery County,"$799,000 ",WILDWOOD MANOR,Split Foyer,4,3,0.0,2.0,1.0,Yes,9000.0,1959,4/29/2021,"$890,000 ",
4172,Closed,Montgomery County,"$750,000 ",CRESTVIEW,Colonial,2,2,0.0,3.0,1.0,Yes,4000.0,1940,5/28/2021,"$890,000 ",
4173,Closed,Montgomery County,"$799,000 ",WYNGATE,Colonial,3,1,1.0,2.0,1.0,Yes,8948.0,1940,3/31/2021,"$890,000 ","$2,500 "
4174,Closed,Montgomery County,"$799,900 ",ROCKSHIRE,Colonial,4,2,2.0,3.0,1.0,Yes,7700.0,1973,6/21/2021,"$890,000 ",
4175,Closed,Montgomery County,"$899,900 ",ROXBORO,Colonial,4,4,,3.0,1.0,Yes,9236.0,1943,4/9/2021,"$890,000 ","$10,000 "
4176,Closed,Howard County,"$825,000 ",TROTTER RIDGE,Colonial,4,4,1.0,3.0,1.0,Yes,10488.0,1999,6/18/2021,"$890,000 ","$10,000 "
4177,Closed,Montgomery County,"$869,900 ",POPLAR RUN,Colonial,5,5,,3.0,1.0,Yes,6352.0,2011,4/23/2021,"$890,000 ",
4178,Closed,Montgomery County,"$824,500 ",POPLAR RUN,Traditional,6,5,0.0,3.0,1.0,Yes,6288.0,2013,4/30/2021,"$890,000 ",
4179,Closed,Howard County,"$850,000 ",THE ESTATES AT SAND HILL,Colonial,5,3,1.0,3.0,1.0,Yes,44431.0,2004,5/10/2021,"$890,000 ",
4180,Closed,Montgomery County,"$785,000 ",HORIZON HILL,Colonial,4,3,1.0,3.0,,Yes,12100.0,1977,3/16/2021,"$892,000 ",
4181,Closed,Montgomery County,"$799,900 ",POTOMAC CHASE,Colonial,5,3,1.0,3.0,1.0,Yes,15871.0,1980,6/2/2021,"$892,000 ",
4182,Closed,Montgomery County,"$825,900 ",LAKEWOOD GLEN,Split Level,4,3,1.0,4.0,1.0,Yes,52071.0,1961,6/1/2021,"$892,000 ",
4183,Closed,Montgomery County,"$899,900 ",HORIZON HILL,Colonial,4,3,1.0,3.0,1.0,Yes,8532.0,1977,3/12/2021,"$892,500 ",
4184,Closed,Howard County,"$800,000 ",EASTERN VIEW,Ranch/Rambler,4,3,1.0,2.0,3.0,Yes,45738.0,1997,4/15/2021,"$893,000 ",
4185,Closed,Montgomery County,"$875,000 ",POTOMAC GROVE,Colonial,5,4,1.0,3.0,2.0,Yes,12803.0,1993,6/23/2021,"$893,000 ",
4186,Closed,Montgomery County,"$895,000 ",MERRIMACK PARK,Split Level,4,1,2.0,4.0,2.0,Yes,7350.0,1956,5/12/2021,"$895,000 ",
4187,Closed,Montgomery County,"$895,000 ",CHARRED OAK ESTATES,Split Foyer,4,3,,2.0,2.0,Yes,20000.0,1961,2/8/2021,"$895,000 ",
4188,Closed,Montgomery County,"$899,000 ",BELLS MILL VILLAGE,Ranch/Rambler,5,3,,2.0,1.0,Yes,12113.0,1969,6/3/2021,"$895,000 ","$25,000 "
4189,Closed,,"$899,900 ",WASHINGTON GROVE,Ranch/Rambler,4,5,1.0,2.0,1.0,Yes,20529.0,2021,3/5/2021,"$895,000 ","$25,000 "
4190,Closed,Howard County,"$875,000 ",ENCLAVE AT RIVER HILL,Colonial,6,5,,3.0,1.0,Yes,8382.0,2018,12/30/2020,"$895,000 ",
4191,Closed,Montgomery County,"$899,000 ",ANCIENT OAK,Colonial,4,5,,3.0,3.0,Yes,91040.0,1964,4/23/2021,"$895,000 ",$300 
4192,Closed,Montgomery County,"$895,990 ",QUINCE ORCHARD,Craftsman,5,4,1.0,3.0,,Yes,3825.0,2021,4/28/2021,"$895,990 ",
4193,Closed,,"$824,900 ",FONT HILL MANOR,Transitional,5,4,1.0,2.0,3.0,Yes,11454.0,2000,5/25/2021,"$896,000 ",
4194,Closed,Howard County,"$875,000 ",SCOTT ACRES,Colonial,5,3,1.0,2.0,1.0,Yes,16851.0,1998,4/30/2021,"$897,000 ","$3,000 "
4195,Closed,Montgomery County,"$899,000 ",CHARRED OAK ESTATES,Colonial,4,3,,2.0,1.0,Yes,15002.0,1963,4/29/2021,"$899,000 ","$5,000 "
4196,Closed,Howard County,"$899,900 ",WORTHINGTON,Ranch/Rambler,3,2,,1.0,,No,217800.0,1966,4/16/2021,"$899,900 ",
4197,Closed,Montgomery County,"$900,000 ",BATTERY PARK,Cape Cod,2,1,1.0,2.5,1.0,Yes,5484.0,1939,3/31/2021,"$900,000 ",
4198,Closed,Montgomery County,"$849,000 ",PARKWOOD,Cape Cod,4,2,,3.0,1.0,Yes,6130.0,1953,4/16/2021,"$900,000 ",
4199,Closed,Montgomery County,"$799,900 ",POTOMAC HIGHLANDS,Mid-Century Modern,4,3,,1.0,1.0,No,89734.0,1962,5/14/2021,"$900,000 ",
4200,Closed,Montgomery County,"$849,500 ",ALTA VISTA GARDENS,Transitional,4,4,1.0,3.0,2.0,Yes,9787.0,1953,4/15/2021,"$900,000 ",
4201,Closed,Montgomery County,"$825,000 ",SPRINGBROOK FOREST,Cape Cod,5,4,,3.0,2.0,Yes,46464.0,1964,5/3/2021,"$900,000 ",
4202,Closed,,"$900,000 ",PINE KNOLLS,Colonial,4,2,1.0,3.0,1.0,Yes,13477.0,1978,4/30/2021,"$900,000 ",
4203,Closed,Montgomery County,"$849,950 ",REGENCY ESTATES,"Colonial, Contemporary",5,3,1.0,3.0,1.0,Yes,9000.0,1969,3/15/2021,"$900,000 ",
4204,Closed,Montgomery County,"$920,000 ",KING FARM WATKINS POND,Colonial,4,4,1.0,3.0,1.0,Yes,5910.0,2000,6/17/2021,"$900,000 ",
4205,Closed,Montgomery County,"$924,990 ",WESTLEIGH,Colonial,4,4,1.0,3.0,1.0,Yes,11531.0,1986,3/1/2021,"$900,000 ",
4206,Closed,Howard County,"$899,900 ",WILLOW HIGHLANDS,Colonial,4,3,1.0,3.0,2.0,Yes,130680.0,1993,5/27/2021,"$900,000 ","$15,000 "
4207,Closed,Howard County,"$875,000 ",CHESSIE CROSSING,Colonial,5,4,1.0,3.0,1.0,Yes,130680.0,1995,5/3/2021,"$900,000 ",
4208,Closed,,"$929,000 ",GAITHER HUNT II,Colonial,5,5,2.0,3.0,3.0,Yes,14651.0,1998,4/30/2021,"$900,000 ",
4209,Closed,Howard County,"$900,000 ",PATAPSCO OVERLOOK,Log Home,6,3,0.0,3.0,3.0,Yes,243500.0,1990,1/29/2021,"$900,000 ",
4210,Closed,Prince George's County,"$949,999 ",THE VILLAGES AT WELLINGTON,Colonial,5,6,1.0,3.0,1.0,Yes,14441.0,2005,6/11/2021,"$900,000 ","$12,000 "
4211,Closed,Montgomery County,"$799,000 ",KENSINGTON,Craftsman,3,2,1.0,3.0,1.0,Yes,7500.0,1933,3/17/2021,"$902,000 ",
4212,Closed,Montgomery County,"$905,000 ",BEDFORDSHIRE,Colonial,4,2,1.0,3.0,1.0,Yes,14202.0,1971,3/19/2021,"$902,000 ",
4213,Closed,Howard County,"$825,000 ",ELKRIDGE,Colonial,4,3,1.0,3.0,1.0,Yes,9991.0,2000,6/21/2021,"$902,000 ",
4214,Closed,Howard County,"$840,000 ",NONE AVAILABLE,Cape Cod,5,3,1.0,3.0,1.0,Yes,54014.0,1990,3/26/2021,"$902,250 ",
4215,Closed,Montgomery County,"$749,000 ",LINDEN,"Colonial, Traditional",4,2,2.0,3.0,1.0,Yes,7299.0,1983,6/4/2021,"$903,000 ",
4216,Closed,Montgomery County,"$840,000 ",FALLSMEAD,Colonial,4,2,1.0,3.0,1.0,Yes,11840.0,1970,1/8/2021,"$905,000 ",
4217,Closed,Montgomery County,"$829,900 ",WESTLEIGH,Colonial,5,3,1.0,3.0,1.0,Yes,15320.0,1985,5/21/2021,"$905,000 ",
4218,Closed,Howard County,"$905,000 ",MAPLE LAWN,Colonial,5,3,1.0,3.0,1.0,Yes,3800.0,2012,4/30/2021,"$905,000 ",
4219,Closed,Howard County,"$850,000 ",MARRIOTTSVILLE OVERLOOK,Colonial,5,4,,3.0,1.0,Yes,132422.0,2013,5/7/2021,"$905,000 ",
4220,Closed,Montgomery County,"$899,000 ",AVERY PARK,Colonial,4,4,1.0,3.0,1.0,Yes,89298.0,1994,4/30/2021,"$905,000 ",
4221,Closed,Montgomery County,"$849,000 ",POPLAR RUN,Colonial,6,6,,3.0,1.0,Yes,7574.0,2011,3/25/2021,"$905,000 ",
4222,Closed,Montgomery County,"$869,000 ",DUFIEF MILL ESTATES,Colonial,4,3,1.0,3.0,1.0,Yes,10526.0,1991,6/25/2021,"$906,200 ",
4223,Closed,Montgomery County,"$799,000 ",HIGHLAND STONE,Ranch/Rambler,5,3,,2.0,1.0,Yes,8907.0,1965,5/28/2021,"$910,000 ",
4224,Closed,Montgomery County,"$775,000 ",HAMMOND WOODS,Mid-Century Modern,5,3,,2.0,1.0,Yes,11606.0,1951,6/3/2021,"$910,000 ",
4225,Closed,Montgomery County,"$849,000 ",ASHBURTON,Split Level,4,2,1.0,4.0,1.0,Yes,8605.0,1962,4/22/2021,"$910,000 ",
4226,Closed,Montgomery County,"$849,000 ",POTOMAC OAKS,Colonial,5,3,1.0,3.0,2.0,Yes,8050.0,1995,5/28/2021,"$910,000 ",
4227,Closed,Montgomery County,"$780,000 ",FALLS RIDGE,Bi-Level,4,2,1.0,3.0,2.0,Yes,10528.0,1988,4/16/2021,"$910,000 ",
4228,Closed,Montgomery County,"$910,000 ",KENTLANDS GATEHOUSE,Colonial,4,2,2.0,3.0,1.0,Yes,4620.0,1994,12/29/2020,"$910,000 ",$500 
4229,Closed,Montgomery County,"$910,000 ",OLD FARM,Split Level,4,2,1.0,3.0,1.0,Yes,8921.0,1965,3/31/2021,"$910,000 ",
4230,Closed,Howard County,"$875,000 ",MAPLEWOOD FARMS,Colonial,6,4,1.0,3.0,1.0,Yes,37986.0,2013,6/2/2021,"$910,000 ",
4231,Closed,Howard County,"$949,900 ",DUNLOGGIN,Victorian,5,2,1.0,4.0,4.0,Yes,38594.0,1868,3/12/2021,"$910,000 ",
4232,Closed,Montgomery County,"$789,000 ",WILDWOOD MANOR,Ranch/Rambler,3,4,,2.0,2.0,Yes,11750.0,1956,2/2/2021,"$910,150 ",
4233,Closed,Montgomery County,"$790,000 ",WILDWOOD MANOR,Split Foyer,5,3,0.0,2.0,1.0,Yes,9000.0,1958,5/28/2021,"$911,000 ","$1,024 "
4234,Closed,Montgomery County,"$859,000 ",REGENCY ESTATES,Colonial,4,2,1.0,3.0,,Yes,9150.0,1965,3/18/2021,"$912,250 ",
4235,Closed,Montgomery County,"$924,000 ",WYNGATE,Colonial,3,2,,3.0,1.0,Yes,6900.0,1948,6/23/2021,"$912,500 ",
4236,Closed,Montgomery County,"$869,000 ",ASHBURTON,Split Level,4,2,1.0,5.0,1.0,Yes,10045.0,1959,4/16/2021,"$913,000 ",
4237,Closed,Montgomery County,"$850,000 ",NONE AVAILABLE,Colonial,3,2,1.0,2.0,1.0,Yes,6130.0,1935,1/19/2021,"$915,000 ",
4238,Closed,Montgomery County,"$879,900 ",INVERNESS FOREST,Colonial,4,2,1.0,3.0,1.0,Yes,23607.0,1969,12/31/2020,"$915,000 ",
4239,Closed,Montgomery County,"$899,900 ",POTOMAC WOODS,Colonial,6,3,1.0,3.0,1.0,Yes,11800.0,1965,1/19/2021,"$915,000 ",
4240,Closed,Montgomery County,"$775,000 ",CEDAR CREEK ESTATES,Colonial,4,3,1.0,3.0,3.0,Yes,83201.0,1987,2/5/2021,"$915,000 ",
4241,Closed,Montgomery County,"$799,999 ",MISSION HILLS,Colonial,5,3,1.0,3.0,1.0,Yes,10071.0,1993,5/4/2021,"$916,000 ",
4242,Closed,Montgomery County,"$779,000 ",LOCUST HILL ESTATES,Cape Cod,3,2,,3.0,1.0,Yes,12979.0,1955,5/21/2021,"$917,000 ",
4243,Closed,Howard County,"$920,000 ",FOX VALLEY ESTATES,"Ranch/Rambler, Transitional",4,3,2.0,2.0,2.0,Yes,50094.0,1998,5/14/2021,"$918,000 ","$5,000 "
4244,Closed,Montgomery County,"$919,000 ",CAPITOL VIEW PARK,Contemporary,5,3,1.0,3.0,1.0,Yes,7500.0,2009,4/26/2021,"$919,000 ",
4245,Closed,Montgomery County,"$875,000 ",REGENCY ESTATES,Colonial,5,3,1.0,3.0,2.0,Yes,10877.0,1977,3/17/2021,"$920,000 ",
4246,Closed,Montgomery County,"$835,000 ",MAPLEWOOD ESTATES,Split Level,4,3,,4.0,1.0,Yes,7560.0,1955,3/4/2021,"$920,000 ",
4247,Closed,Montgomery County,"$865,000 ",DUFIEF MILL ESTATES,Traditional,5,3,1.0,3.0,1.0,Yes,10858.0,1987,6/23/2021,"$920,000 ",
4248,Closed,Howard County,"$869,000 ",VILLAGE OF RIVER HILL,Traditional,4,4,1.0,3.0,1.0,Yes,15028.0,1998,2/25/2021,"$920,000 ",
4249,Closed,Howard County,"$860,000 ",TAYLOR FARM,Colonial,5,3,1.0,3.0,1.0,Yes,13576.0,2013,5/20/2021,"$920,000 ",
4250,Closed,Montgomery County,"$920,000 ",NONE AVAILABLE,"Colonial, Traditional",5,4,1.0,3.0,1.0,Yes,22180.0,2016,6/1/2021,"$920,000 ",
4251,Closed,Montgomery County,"$950,000 ",COPENHAVER,Colonial,5,3,1.0,3.0,2.0,Yes,13052.0,1968,1/22/2021,"$920,000 ",
4252,Closed,Montgomery County,"$849,000 ",WOODHAVEN,Tudor,4,2,1.0,3.0,2.0,Yes,5714.0,1938,1/8/2021,"$921,000 ",
4253,Closed,Howard County,"$969,000 ",NONE AVAILABLE,Colonial,5,4,,3.0,1.0,Yes,44431.0,2013,5/17/2021,"$923,000 ",
4254,Closed,Montgomery County,"$769,900 ",WATTS BRANCH MEADOWS,Colonial,4,2,2.0,3.0,1.0,Yes,8054.0,1977,5/18/2021,"$925,000 ",
4255,Closed,Montgomery County,"$850,000 ",COHASSET,Split Level,3,2,1.0,3.0,1.0,Yes,9420.0,1960,6/15/2021,"$925,000 ",
4256,Closed,Montgomery County,"$899,000 ",WYNGATE,Cape Cod,4,3,1.0,3.0,1.0,Yes,7692.0,1954,4/20/2021,"$925,000 ",
4257,Closed,Montgomery County,"$925,000 ",FOX HILLS,"Carriage House, Colonial",5,3,1.0,3.0,1.0,Yes,11083.0,1967,2/18/2021,"$925,000 ",
4258,Closed,Montgomery County,"$789,900 ",ASHBURTON,Colonial,4,2,1.0,5.0,1.0,Yes,7841.0,1959,5/21/2021,"$925,000 ",
4259,Closed,Howard County,"$925,000 ",TRIADELPHIA MEADOWS,Colonial,5,5,1.0,3.0,,Yes,61855.0,1998,6/18/2021,"$925,000 ",
4260,Closed,Montgomery County,"$914,900 ",SENECA HIGHLANDS,Craftsman,4,3,1.0,3.0,1.0,Yes,64311.0,1999,12/28/2020,"$925,000 ",
4261,Closed,Howard County,"$925,000 ",FOX VALLEY ESTATES,Colonial,5,4,1.0,3.0,1.0,Yes,40219.0,1997,1/20/2021,"$925,000 ",
4262,Closed,Carroll County,"$925,000 ",ESTATES AT LIBERTY RESERVOIR,Colonial,4,4,1.0,3.0,1.0,Yes,222156.0,2015,6/2/2021,"$925,000 ",
4263,Closed,Howard County,"$850,000 ",THE PADDOCKS,Colonial,4,4,1.0,3.0,1.0,Yes,48352.0,2002,3/12/2021,"$926,000 ",
4264,Closed,Montgomery County,"$928,000 ",TILDEN WOODS,"Spanish, Split Level",5,3,1.0,4.0,1.0,Yes,9107.0,1962,4/23/2021,"$928,333 ","$4,500 "
4265,Closed,Montgomery County,"$800,000 ",LANDON WOODS,Split Level,3,2,1.0,3.0,1.0,Yes,8118.0,1955,6/1/2021,"$929,804 ",
4266,Closed,Montgomery County,"$859,000 ",PARKWOOD,Ranch/Rambler,3,2,1.0,2.0,2.0,Yes,8684.0,1954,5/13/2021,"$930,000 ",
4267,Closed,Montgomery County,"$930,000 ",EDGEWOOD,Colonial,3,3,,3.0,1.0,Yes,6937.0,1942,2/19/2021,"$930,000 ",
4268,Closed,Montgomery County,"$912,000 ",INVERNESS,Colonial,4,2,1.0,3.0,1.0,Yes,11219.0,1969,6/23/2021,"$930,000 ",
4269,Closed,Montgomery County,"$889,000 ",ROCKSHIRE,Colonial,4,3,1.0,3.0,1.0,Yes,8559.0,1992,2/15/2021,"$930,000 ",
4270,Closed,,"$849,900 ",ABBEYFIELD ESTATES,Colonial,5,4,1.0,3.0,1.0,Yes,20000.0,1996,3/26/2021,"$930,000 ",
4271,Closed,Montgomery County,"$849,000 ",ASHBURTON,Cape Cod,5,3,,1.0,1.0,Yes,9795.0,1960,4/29/2021,"$930,100 ",
4272,Closed,Montgomery County,"$895,000 ",ORCHARDALE,Colonial,4,1,1.0,3.0,1.0,Yes,5000.0,1947,5/4/2021,"$933,050 ",
4273,Closed,Montgomery County,"$799,000 ",ROCK CREEK FOREST,Colonial,3,2,1.0,3.0,1.0,Yes,6765.0,1948,4/1/2021,"$934,000 ",
